	LTHSC.1	LTHSC.2	LTHSC.3	LTHSC.4	LTHSC.5	LTHSC.6	LTHSC.7	LTHSC.8	LTHSC.9	LTHSC.10	LTHSC.11	LTHSC.12	LTHSC.13	LTHSC.14	LTHSC.15	LTHSC.16	LTHSC.17	LTHSC.18	LTHSC.19	LTHSC.20	LTHSC.21	LTHSC.22	LTHSC.23	LTHSC.24	LTHSC.25	LTHSC.26	LTHSC.27	LTHSC.28	LTHSC.29	LTHSC.30	LTHSC.31	LTHSC.32	LTHSC.33	LTHSC.34	LTHSC.35	LTHSC.36	LTHSC.37	LTHSC.38	LTHSC.39	LTHSC.40	LTHSC.41	LTHSC.42	LTHSC.43	LTHSC.44	LTHSC.45	LTHSC.46	LTHSC.47	LTHSC.48	LTHSC.49	LTHSC.50
Zc3h7a	8.44424522832486	2.93478885143862	9.05729100996553	2.85862886956595	3.89309511074819	3.87432860284166	7.25483966536036	7.7676126705794	10.412735671967	1.83559438245591	8.83558161237319	8.73503031971882	2.82535958000413	8.86689899313149	8.50915794450674	6.25135767486879	7.57889011692891	2.13849211172478	2.31086866317959	1.68808183436461	5.65967297815953	4.85618488731501	7.55351277092573	7.6611385972587	8.78134793353609	7.45826191365108	2.81546450968477	3.20337223970892	3.16557421983426	8.20187133894987	1.41170848860352	3.49512375938416	1.52570759778121	1.38718940125449	8.89444704389667	5.17980223863481	9.01993339533015	1.86692669209532	4.14968907796177	3.26832171485857	4.67231080424423	6.49464952861148	2.80526629551527	8.86421613141668	4.49322086255504	0	5.11138781012179	2.82419798402018	3.3788256678511	2.11478453105817
Taldo1	7.61055647723139	8.31203795817636	7.5491322148195	3.96263525320255	9.39907529785842	7.96803657989126	9.41815737167989	10.3062169128514	2.92401669503474	7.30122399891607	6.50770745305638	3.45380376080863	8.27358083909347	8.54243935625392	7.17128257063638	7.98167367041234	8.44307730646556	6.57213344097333	3.68767128536908	3.84133710874188	6.32700275527845	5.36810275605942	3.66433937725778	7.87066936394429	6.91433387186045	6.46644245626412	7.44403050672069	7.03050445746146	7.59504256661346	10.6699554506156	8.95371656885041	8.048425224246	1.0892048412023	3.62173570853924	8.03838266437602	8.96468903011401	6.70017648484116	8.9924542917397	3.76149426081289	3.442127954325	8.08703203145159	8.38101564600971	4.72557546742471	7.53106852387578	0	6.77223014622481	3.17894562027013	7.10695068466656	8.288256559325	3.45861295356092
Ubac1	1.31280947006219	1.685034616804	1.14127734767848	2.36983989453183	1.25442769904152	2.14284130078266	1.28581591341085	9.29231005742571	0	2.27910764572517	1.23676874188797	2.2719282142198	2.82535958000413	1.94463403352079	2.43407340425286	1.45858848576747	5.27101120993573	1.09378913138736	0	2.44481542954916	0	5.74518257335205	1.73801023059881	6.33062547290072	0	2.82057053441784	1.59127389311726	0	1.58170064520745	5.32489343056932	7.06438316835419	3.49512375938416	0	2.54771095367706	2.7561892619517	0	2.07661281416441	0	2.37498978149678	0	0	0	7.70838105092928	2.27276895989592	1.76182146942908	0	1.22819786149267	0	1.22846814583548	0
Sec22a	0	0	0.680667469145265	2.36983989453183	1.62226850891575	0	0.781653072803016	0	0	0	0.538273609134536	0.820433392630413	0	0	0	0	0.773724179706686	1.09378913138736	0	0	0	2.75644206519869	0	0	0	0.590116300441331	0.740755741907091	0	0	7.19049834212146	0	0	8.62670464088395	2.0811255728358	7.70196040864104	1.83958550637163	0	0	0	1.15937522308033	1.2875062125702	2.33725204080983	7.82729643116551	7.11862869897959	1.76182146942908	0	9.01668443249896	1.33373885305582	0	1.07752860463315
Kctd12b	0	0	8.50753485439084	0	0	0	0	0	0.957072167664857	0	0	0	0	0	0	0	0	0	6.70054034477608	0	0	0	0	0	7.89667036402848	1.33119171927287	1.22780387493217	1.40174974791195	8.20457437963212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.79276444585534	0	0	1.88219742705972	0
Ncl	8.28173500271672	8.90551914641443	10.5235913969386	5.01195546610407	9.43994578907299	10.395561946341	9.62017543356812	11.6212769925791	3.91843305882802	9.66686703671724	9.71406252672241	8.6605253925464	9.04053429876056	6.96519498111421	10.248581415598	6.34741927664592	9.16417712900901	9.30825025869611	7.77412788537826	8.92978894541951	10.4418140946761	7.7581343544449	9.9048703258629	8.7090237100149	10.123005592565	5.45799765742738	9.43780325690396	7.88164772400751	8.84373802482381	12.0993984100871	9.99279537785048	9.22154103338645	8.20417612174869	10.1671079900392	8.98736695766582	8.39719985007867	8.37708112582218	10.7431203447907	4.92178145942256	6.58477797009594	9.32379670784466	9.92148489154624	9.68756389917158	9.47946606717734	7.10120704142058	9.19764864933157	10.9267649333738	8.81237754921915	10.3968296537086	9.38448388980992
Ppm1f	0	1.685034616804	0.680667469145265	2.36983989453183	0	2.96949480533823	0.781653072803016	0.471609226479629	0	1.19193662255007	0.929387550053108	6.42658247127245	2.82535958000413	1.94463403352079	0	0	0.773724179706686	2.46919695557795	1.57575220513395	0	0	1.40323301959333	0	0	0	0.590116300441331	6.87149646354295	1.40174974791195	0	0	0	0	4.64701346689882	0	1.95533016715751	1.44327841884737	0	1.86692669209532	0	2.8415774560086	3.64713708105451	3.18694160398455	1.32046637386361	0	0	3.33548405716313	7.20318978817158	0	1.88219742705972	2.44404973613569
Mefv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.865893632532943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15937522308033	0	0	0	1.18745050762379	0	0.869290379276498	0	0	0	0
Otud4	9.15722415760527	3.83722541802099	2.54177483539391	10.0123274826915	4.24902231637181	5.50500244221558	2.40996034378511	7.6503395162399	0.957072167664857	6.37875256603946	1.23676874188797	2.2719282142198	5.44676392122871	3.45587349850751	6.76688924557492	8.77511091142037	8.16490701197332	6.17917935140098	5.41275048366611	8.48698408857242	2.57413019231015	3.82369750194169	7.85946667325657	1.34674341170981	1.89136255355152	2.92025237019618	2.32949845924213	3.98002219494836	8.14486883351895	8.30216203402012	2.58052211059109	2.97275798780294	8.75273151333122	5.67486364578649	3.26815589228512	2.62249553319581	4.3440432048701	9.18849095439361	6.54103576905546	2.8415774560086	2.4122862272436	0	3.08531273871731	3.31360778088874	3.03100350382791	7.63969085697828	5.73787395321577	3.33960817021852	2.33042696284621	2.93781639405485
Gm12250	0	0	0	0	0.759464758228743	0	1.28581591341085	0.471609226479629	1.52743676925729	0	0.538273609134536	0	0	6.9486504927408	4.52486960386138	0	7.42653538739443	0	1.57575220513395	1.68808183436461	6.23509087815065	0	0	0.825123596197195	0	0	7.6508592481511	2.09910560344277	0	0	1.41170848860352	7.07234093012447	8.47037543162943	1.38718940125449	7.02803976132757	0.895062630621889	0	0	0	8.88713345721007	6.32657611040191	3.18694160398455	0	1.18745050762379	0	0	0	0	6.37389204672769	8.72437314250215
Rusc2	1.31280947006219	0	0	2.85862886956595	0	0	0	0.471609226479629	0.957072167664857	4.03695212187725	6.41899435091627	0.820433392630413	4.66400638464456	1.2778066084444	0	3.28421304273593	0	1.09378913138736	6.46205206164324	0	1.79807507476446	2.1009348556407	0	6.69535840446617	0.827204512593852	1.59525175454499	6.23814977190608	2.09910560344277	5.31715513336753	0	0	0	6.48706775412164	0	1.95533016715751	6.84973475824741	0	7.1958899074545	2.37498978149678	1.15937522308033	1.2875062125702	0	1.9981726171971	0	0	0	7.50993427774397	5.10652046911134	0	1.07752860463315
Tctn2	8.24691483047193	0	0	0	0	7.80128880172018	0	0	0	0	0	0	2.33873940769807	0	0	1.45858848576747	6.7851624818663	1.09378913138736	0	0	0	0	1.73801023059881	0	0	0.590116300441331	0	0	0.997554300020128	0	0	0	0.80876527462135	0	0	0	6.50951213214811	1.86692669209532	0	4.74984220399098	0	0	0	0	2.53169843606084	0	0	1.33373885305582	1.22846814583548	0
Ccdc102a	0	0	0.680667469145265	0	0	0	7.78349172654523	0	0	0	0	0.820433392630413	2.33873940769807	0	0	1.45858848576747	0	0	0	0	0	0	1.73801023059881	0	0	0	0.740755741907091	1.40174974791195	2.58088402770009	0	0	0	0	8.82974742091217	0	0	8.75566556675047	0	0	1.15937522308033	1.2875062125702	0	0	5.51451586364684	0	0	0	0	0	0
Plcb4	7.78573866993515	0	9.14286464130655	0	0.759464758228743	3.49171570396111	1.28581591341085	0.471609226479629	0	0	1.23676874188797	2.02281010137383	2.82535958000413	3.0221019669637	0	0	0	0	0	2.44481542954916	7.38367376598936	0.865893632532943	7.99772434676579	3.12380988401281	0	1.00772381180749	0	2.09910560344277	1.58170064520745	0	0	5.27340232203229	0	2.89970625088964	5.15123213141017	7.46251769803279	5.0523102710353	0	0	0	0	0	1.32046637386361	6.55853454823786	1.76182146942908	3.74431851197673	1.22819786149267	2.0147484015161	1.22846814583548	0
Sh2d5	1.98859268499811	0	0.680667469145265	0	5.09834366266582	4.17644627394822	0	0.471609226479629	0	0	1.49002307987507	0	3.71982008733638	1.2778066084444	1.6790118967536	8.237083984826	0.773724179706686	1.09378913138736	2.31086866317959	1.68808183436461	3.74284656796642	2.1009348556407	0	0.825123596197195	0.827204512593852	0.590116300441331	0	1.40174974791195	1.99632989351199	0.733277872112113	0	0	0	0	0	0	0	0	3.22876374456087	0	0	2.33725204080983	0	0	0	0	1.88185381389216	2.0147484015161	0	0
Ppfia4	0	0	0	0	0	0	0	0	0	0	0.538273609134536	0.820433392630413	0	0	1.6790118967536	0	0	0	1.57575220513395	0	0	0	0	0.825123596197195	0	0.590116300441331	0.740755741907091	0	0.997554300020128	0	0	0	0	0	0	0	2.07661281416441	0	0	0	0	0	0	0	0	0	1.88185381389216	0	0	0
Spp1	0	0	0	0	0	0	0	0.471609226479629	0	0	0.929387550053108	0	0	1.2778066084444	1.6790118967536	0	0	1.09378913138736	1.57575220513395	0	0	0	1.73801023059881	0	0	0	0	0	0	0	0	0	0.460329275232209	0	0	1.44327841884737	0	0	0	0	0	0	0	0	1.76182146942908	0	0	0	0	0
Gpx1	9.54607832492819	10.1060317145339	10.1276612344241	6.12486204765008	10.1085728421254	9.86674189197872	10.4261790898552	12.1705295857461	9.31810172192617	10.7747039479492	8.9859827249301	9.30058073762928	9.16305389569994	8.45728378499014	10.6033226305132	9.55614031665326	9.63761827757147	9.33636979460682	9.68835178953989	10.136316562689	9.41955224672316	8.14100416443811	9.60078317834492	7.5526553327449	9.83211636243133	8.72961552270311	8.83492483834672	8.32747448907722	10.2897291002151	11.8737904819512	11.6679806000446	8.57438436547246	10.2689010584814	8.72347004263406	9.05137370083473	10.1797386323124	8.24558485747229	10.5193819032588	10.2471243498638	9.18800125892368	8.49114475808272	10.4253206358205	10.2719430974993	9.2168358090084	10.1386347204068	8.64503540858346	11.080484140499	8.64163355073569	10.3261344692301	8.73944450362941
Kif17	0	0	0.680667469145265	0	1.25442769904152	2.14284130078266	0	0.471609226479629	0.957072167664857	0	0	0	7.87264256684177	0	0	0	0	0	0	0	0	0	0	7.51053791498424	0	0	0.740755741907091	0	0	0	0	0	0	0	0	0	0	0	2.37498978149678	1.15937522308033	0	0	1.32046637386361	0	1.76182146942908	0	0	0	1.22846814583548	0
Igtp	1.98859268499811	1.685034616804	0	1.62499868303697	8.93098063926374	6.04242287436134	0.781653072803016	7.77017024991222	0.957072167664857	5.90908273854	0.929387550053108	2.02281010137383	0	7.9344209668541	1.6790118967536	2.64274315028669	0	5.42527572017171	5.27192110438246	8.62330923143575	7.34021818177466	1.40323301959333	3.00130567739487	1.34674341170981	0.827204512593852	1.00772381180749	0	3.64334009025824	2.31801298235076	5.95284357478864	3.21763433690368	2.97275798780294	0	0	1.95533016715751	2.62249553319581	9.62470130746285	7.27200213288139	0	8.82570196380039	8.46196232218715	7.93194011635451	7.66645994475848	0	0	7.651603709538	1.22819786149267	2.0147484015161	9.50178611541787	3.13305781308916
Irgm2	1.31280947006219	0	0.680667469145265	1.62499868303697	2.15843794441067	0	4.74886816875277	7.26061095063494	8.90452610539191	0	4.64203058068667	0	1.59898549684941	8.29006230594566	1.6790118967536	1.45858848576747	7.70200515499248	2.7380530036908	0	2.44481542954916	7.70815255375306	0	0	1.72903517294323	4.79240881849235	0	9.21319661157909	3.82148038443711	0	0	5.09636344061812	2.14573540679245	0	0	2.7561892619517	8.53732191298641	8.80839738030543	4.07769452972913	9.83579159696569	7.97396809096062	0	0	2.45743799529192	0	1.76182146942908	2.92867601277578	0	0	6.81357584871972	0
Gria3	1.31280947006219	0	2.20704540406976	0	1.25442769904152	0	0	0.826445289004537	0	0	7.93785154665672	1.72150794335054	3.18859220263565	0	2.43407340425286	3.28421304273593	8.41034885006426	1.09378913138736	1.57575220513395	0	0	2.75644206519869	2.50372924607337	1.34674341170981	0.472094735381451	0	1.59127389311726	0	0.997554300020128	0	4.38724157406876	0	0.460329275232209	0	2.7561892619517	0.895062630621889	7.57645612825922	0	3.22876374456087	1.15937522308033	0	2.33725204080983	0	9.28932055691638	0	0	9.26672956118629	0	1.22846814583548	1.07752860463315
Sh2b3	4.93946022923759	2.93478885143862	1.48987351066953	2.85862886956595	1.91511922912518	2.96949480533823	0	8.31314318656841	9.00574943819964	1.19193662255007	5.9018414110217	0.820433392630413	4.77509945536678	0	7.76025018244366	6.31610409312978	0	1.70870699118727	7.10520351179563	8.24426902309859	4.19715097375364	1.40323301959333	1.73801023059881	4.99401269472753	1.73237007118547	1.81837632218652	2.51029276240469	3.98002219494836	1.58170064520745	1.57881105002423	2.11137888139567	7.14396770269545	1.0892048412023	0	2.7561892619517	2.15015750737471	3.79416923476738	2.65422806470208	9.8423871229861	5.15141195186967	1.95684277248099	3.71810681402877	1.9981726171971	0	8.07050278085136	8.4197646838932	2.3300491857154	2.82419798402018	5.16682369377099	7.74281607243821
Ermap	3.07403307414711	2.44120783052644	0.680667469145265	3.51375527977252	1.91511922912518	3.49171570396111	1.95471674556488	9.87858089865859	0	1.19193662255007	1.70538892296946	2.6693794254446	2.33873940769807	1.2778066084444	0	0	3.01734731858817	3.16033467518652	0	1.68808183436461	0	5.33908296433242	0	1.72903517294323	1.34964167848499	3.10106532134867	1.88135290649277	0	2.31801298235076	9.97233940778829	3.83634465131791	0	0	2.0811255728358	0	0.895062630621889	0	0	2.37498978149678	0	0	0	1.32046637386361	0	0	0.869290379276498	2.67151226567501	0	0	3.30499896551273
Mgrn1	1.98859268499811	1.685034616804	0.680667469145265	1.62499868303697	6.57333352805351	7.36617233101308	0.781653072803016	6.0933494512211	0.957072167664857	0	5.14444448656962	2.02281010137383	1.59898549684941	8.24334788049166	2.43407340425286	0	0.773724179706686	5.7016943487154	3.89397965465697	8.82764473244926	5.34486212184826	1.79385617573318	7.72258422706292	8.11511586876691	1.55366044529598	1.59525175454499	9.94559428614957	0	8.53814941427081	0	2.11137888139567	0	6.65789210385428	0	1.95533016715751	0.895062630621889	2.89458771332169	8.69354752493659	3.76149426081289	9.32472492411778	1.2875062125702	0	5.81778510627688	0	9.04840103938834	5.40388827845273	1.22819786149267	2.0147484015161	9.71968696093591	0
Zfp867	0	0	0	0	0	3.87432860284166	0	4.07492224703366	0	6.54674992593177	0.538273609134536	0.820433392630413	0	0	4.21852430959785	0	0.773724179706686	7.26805745799794	0	0	1.79807507476446	2.35398405341526	0	0.825123596197195	0.827204512593852	1.33119171927287	9.7604318900888	1.40174974791195	0	0.733277872112113	6.07512221956745	2.14573540679245	4.58057991308204	0	1.95533016715751	7.86490710481067	0	0	0	0	0	9.27884189718369	8.53478794089556	5.09655609661223	0	0	0	0	0	0
Smu1	8.40055671529234	8.2815469086679	8.66367643516337	9.51694295920176	9.61586397168386	8.22022803612563	8.69766724860558	9.37444664239444	1.52743676925729	9.30317509005937	8.91612158277753	9.46752262399921	8.63931620343654	8.98923385533278	8.86307140751704	6.75023121860684	9.2856260300004	7.93594774627964	3.15763149429504	8.67128356473101	7.79118092268499	3.73736475058498	8.947908043127	8.75097341122881	8.58299468955456	2.59781264271478	2.51029276240469	3.82148038443711	9.01470462398873	8.06225977081181	8.52995965946189	0	6.82503362408754	2.54771095367706	9.87092745997914	9.22102055877537	7.25033046353719	8.16458069948847	4.14968907796177	2.23291253941243	1.2875062125702	9.46411721552041	9.0031922693551	8.78286622584176	3.03100350382791	7.88647565504461	2.94742457230315	3.10479832282722	2.94783499464083	3.30499896551273
Slc45a3	0	0	0	0	0.759464758228743	0	0	0	0	1.19193662255007	0.538273609134536	0	0	0	2.43407340425286	0	0.773724179706686	1.09378913138736	0	0	0	0.865893632532943	1.73801023059881	0	0.472094735381451	1.00772381180749	0.740755741907091	0	0	4.51472775873539	0	0	0	2.0811255728358	0	0.895062630621889	2.07661281416441	0	0	0	0	0	0	1.18745050762379	0	1.4079119309238	1.88185381389216	0	2.33042696284621	0
Tnfrsf9	0	0	0.680667469145265	0	0.759464758228743	0	0	0	0	0	0.538273609134536	0	0	0	1.6790118967536	7.13823561046936	0.773724179706686	0	0	0	1.79807507476446	1.40323301959333	0	0	0.472094735381451	0	0	0	0	0	0	0	0	0	0	0.895062630621889	0	0	2.37498978149678	0	0	0	1.32046637386361	0	0	0	0	0	0	1.07752860463315
Carf	2.79431060257526	3.30186920278698	9.26664317016177	3.75558335572912	1.91511922912518	2.14284130078266	2.20022109763137	1.34858443435381	2.7329629805251	2.27910764572517	2.05853667719942	2.98065191902525	3.18859220263565	2.39892540841496	3.29400937101505	2.64274315028669	0.773724179706686	2.96458940502047	3.15763149429504	3.59829369844859	3.74284656796642	4.5867112664078	2.50372924607337	1.72903517294323	1.89136255355152	2.33426642277888	1.88135290649277	1.40174974791195	2.58088402770009	0.733277872112113	2.58052211059109	2.14573540679245	1.70271729518413	8.49057938563809	1.95533016715751	2.15015750737471	3.41338708400263	4.28782917153916	9.71879248111751	1.15937522308033	1.95684277248099	3.18694160398455	2.80526629551527	5.55428090923988	3.03100350382791	2.10670227716646	1.88185381389216	2.82419798402018	1.22846814583548	3.30499896551273
C77080	0	0	0	0	0	0	0.781653072803016	0.471609226479629	0	1.19193662255007	0	1.34020493637682	1.59898549684941	0	2.43407340425286	6.31610409312978	1.27462243032525	0	2.79550227732982	8.08808938826069	0	0.865893632532943	1.73801023059881	0	0.827204512593852	0.590116300441331	0	2.09910560344277	0	0.733277872112113	0	0	0.460329275232209	0	0	0.895062630621889	2.07661281416441	0	0	0	0	2.33725204080983	0	0	1.76182146942908	0	1.22819786149267	2.0147484015161	0	0
Maged2	5.68550423632677	0	0.680667469145265	0	8.22366800740382	0	0	0.471609226479629	0	1.19193662255007	7.91099550610207	1.34020493637682	1.59898549684941	0	2.92718667465933	0	8.96755175196292	1.09378913138736	7.65156682156647	0	3.44761050990892	2.1009348556407	0	8.74059978558056	7.18768509248564	7.24892434155619	1.59127389311726	0	8.04497150147104	0	0	2.97275798780294	9.62075196383002	1.38718940125449	7.64086108151592	1.83958550637163	0	0	0	6.52805399054014	6.49738176600897	2.33725204080983	1.32046637386361	0	8.57444354432135	8.80559117650328	1.22819786149267	2.82419798402018	7.97828013024294	8.21665633358887
Dnm1l	5.07268319592209	0	8.53123824498605	8.2542026204569	1.25442769904152	7.24143618587613	1.28581591341085	8.64952534354566	2.25261675237224	7.05867354600215	3.67333881280452	2.48429759316252	6.65012989144949	8.21595869493176	9.26533819046138	8.20325049391718	1.27462243032525	0	7.36994996112463	1.68808183436461	2.57413019231015	2.35398405341526	8.27295030788084	1.72903517294323	2.03455958887331	1.81837632218652	0.740755741907091	2.09910560344277	5.69563846719843	5.77229114873051	3.83634465131791	0	0	2.89970625088964	1.95533016715751	4.18537597224596	0	9.67321113628977	3.22876374456087	1.15937522308033	8.06391067464352	5.06294777921833	3.31973495760211	9.12078769415472	7.43605130971757	1.4079119309238	7.00630313961906	8.5033925319205	1.22846814583548	8.79460003461896
Urod	5.13494845278429	7.1799714980849	7.36089794811142	2.36983989453183	7.60220612818644	8.59634997293949	7.19237276159109	10.1207658184401	0.957072167664857	2.8919947205624	1.49002307987507	5.8306953947587	3.71982008733638	2.74390318591845	3.29400937101505	6.77347402248173	0	4.07730638788	6.75447429285364	3.30584210941915	7.67355539533744	3.44222936960167	6.85114490251887	5.91695152300625	0.827204512593852	2.82057053441784	8.61552928884348	2.9200786510993	7.7024870423508	9.18307161491679	7.35518371949612	8.10336240749169	4.03651106137921	2.89970625088964	3.94394320321786	8.28238565041643	0	1.86692669209532	3.22876374456087	6.07926643521793	6.98153295090453	6.93783581053053	5.08509755211807	1.82984885974111	0	7.25075165829192	1.22819786149267	0	7.15009212254363	2.11478453105817
Tex10	3.30822845316285	7.30650978280238	8.70594640821493	2.36983989453183	3.95885302307396	2.14284130078266	3.26741509469293	4.83048493589392	8.48291979034156	1.19193662255007	0	0.820433392630413	5.14967140796356	3.25522931910304	1.6790118967536	4.45816673448318	1.94062151621886	6.65566387632318	4.37914178642699	4.23098990831677	1.79807507476446	6.02574904783668	0	7.05483160399456	1.55366044529598	1.00772381180749	2.32949845924213	1.40174974791195	8.03404208203465	5.20046675460096	1.41170848860352	8.30431185949564	7.84719543385967	2.54771095367706	4.58642689792543	3.79653122950065	0	0	2.37498978149678	0	1.2875062125702	0	3.08531273871731	1.18745050762379	0	0	2.3300491857154	2.0147484015161	7.87475653487572	1.07752860463315
Spidr	1.98859268499811	2.44120783052644	1.48987351066953	0	1.25442769904152	7.33598472347872	1.6586907021871	0.826445289004537	5.4066763271443	2.27910764572517	0	1.72150794335054	0	3.45587349850751	1.6790118967536	2.16889443877843	8.94279833450108	8.96282281568773	0	0	0	1.79385617573318	0	0	0.827204512593852	0	0	3.64334009025824	8.46272384972731	0.733277872112113	1.41170848860352	0	0.80876527462135	0	3.26815589228512	0	2.89458771332169	4.47121208040529	4.45526851730611	7.64104518131377	8.04041271958975	0	0	1.18745050762379	8.89017158237414	0	3.97912521371446	0	1.22846814583548	1.07752860463315
Decr1	7.85211442249916	2.44120783052644	8.04360800439116	2.85862886956595	8.1586928324674	4.63889442863956	0.781653072803016	7.43836167773684	0.957072167664857	2.61785526092896	0	0	2.82535958000413	1.2778066084444	7.53896639546319	1.45858848576747	1.27462243032525	2.46919695557795	0	8.33641993257073	2.57413019231015	0.865893632532943	6.19786898258549	8.09489816442804	1.11194349975667	8.73475895582917	8.21399595662799	2.9200786510993	2.58088402770009	8.30216203402012	8.47715667943939	8.06697103526111	0.80876527462135	8.05513336051471	8.02250209224204	1.44327841884737	0	3.53483221913541	4.70729997967227	1.15937522308033	0	8.11181716426228	3.31973495760211	1.18745050762379	2.53169843606084	0.869290379276498	1.88185381389216	0	8.22489929318885	1.68743497995824
Snn	0	6.21161338905191	0	9.11752729199865	0.759464758228743	0	7.03515115826699	0	0	1.19193662255007	0	5.57658625776463	1.59898549684941	8.49764928188047	0	1.45858848576747	2.73929071988962	3.97695040139755	1.57575220513395	0	5.91794297677571	0	0	0.825123596197195	0	2.181922019031	1.22780387493217	0	0	0	0	4.17997983061611	0	0	5.72259826924438	0	6.98308623925144	0	0	0	0	4.87645519217087	0	1.82984885974111	7.84900454018417	3.74431851197673	0	4.7468157035856	0	1.07752860463315
Carhsp1	0	6.0278828328944	1.14127734767848	0	0.759464758228743	5.26975899388623	0	8.36143376163364	0	0	0	0	0	8.20206661040623	0	1.45858848576747	0.773724179706686	0	0	1.68808183436461	0	3.20549916090648	0	0.825123596197195	0	0	0	0	0.997554300020128	6.80248773081249	0	0	7.48506973479868	2.0811255728358	7.81690454861057	0.895062630621889	0	7.69702794772898	2.37498978149678	7.6499336909251	1.95684277248099	0	0	0	4.77103311647281	0.869290379276498	0	0	0	0
Tmem164	5.98500932206004	5.50174556017585	1.48987351066953	6.50191693748778	7.25490462423565	4.17644627394822	0	7.81296941493687	3.24371392799829	1.83559438245591	8.70409376894552	1.72150794335054	3.71982008733638	2.39892540841496	2.43407340425286	5.69218743128714	7.20157071307313	5.30624457516992	2.79550227732982	0	6.45474463226336	3.73736475058498	8.21742448980116	7.36279952743226	7.89197548659915	1.59525175454499	1.88135290649277	1.40174974791195	1.99632989351199	8.68543340548552	7.06438316835419	3.49512375938416	7.45138617442832	4.91084533213441	0	0	8.75566556675047	3.1607011125355	2.37498978149678	7.09483508330018	2.75792562016573	2.33725204080983	7.68757275778711	5.6306666107764	0	6.28334890533744	1.88185381389216	4.14779962031333	0	2.11478453105817
Liph	0	0	0.680667469145265	0	0	0	0.781653072803016	0.471609226479629	0	0	0	0	0	0	0	0	1.27462243032525	0	0	0	1.79807507476446	0.865893632532943	1.73801023059881	0	0	0	0	0	0	0	1.41170848860352	0	0	0	0	0	0	1.86692669209532	0	0	1.2875062125702	0	0	0	0	0	0	0	0	0
Zfp82	0	0	0	0	0	0	3.5590626023158	0	0	0	0	0.820433392630413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.740755741907091	0	0	0	0	0	0.460329275232209	0	0	0	0	0	2.37498978149678	0	0	0	0	0	0	0	0	0	0	0
Usp4	1.31280947006219	8.41862888030323	8.22314880783742	3.75558335572912	9.04512710497544	7.96803657989126	0.781653072803016	8.69060767021999	1.52743676925729	8.8033351213732	1.23676874188797	8.81080552889512	3.9264848464771	2.39892540841496	8.74955673007513	2.64274315028669	1.27462243032525	8.05764117793124	7.08429598222175	2.44481542954916	9.53486739967523	2.56920163266324	4.46085593540269	1.72903517294323	2.39460813500268	4.22403126765599	9.70467368604677	3.64334009025824	2.58088402770009	8.14898429185639	3.21763433690368	2.14573540679245	1.0892048412023	0	3.26815589228512	8.00184790694556	2.07661281416441	0	7.16358859823377	1.15937522308033	5.87386967301867	5.22806930409644	1.32046637386361	8.16571002176036	9.65616504328872	0.869290379276498	2.94742457230315	2.0147484015161	4.86823201599268	9.12236028754637
Eif4enif1	8.66076458102357	2.44120783052644	1.48987351066953	4.14366693349473	7.49546633074343	4.17644627394822	8.03755918865653	8.08975256054101	9.37033642504114	2.61785526092896	7.70129274890915	7.51196551574716	3.47852027989586	7.24810083846699	7.52178186437165	2.99884056522623	7.84690583198349	2.46919695557795	3.15763149429504	2.93863203698588	6.60917591282742	3.32871442685815	4.11688328260949	0.825123596197195	7.64092174365167	9.03635693245942	8.22050206425657	2.09910560344277	8.7466598839043	4.67294799411001	7.50776870481517	4.42968736131197	7.27706305220008	2.0811255728358	4.19126890588685	8.9547249940508	0	5.52382238093583	3.22876374456087	1.79377669719658	8.14693645212506	3.18694160398455	1.32046637386361	2.61117156535716	7.96400034457296	7.52780257596602	8.07440015114044	8.30958777092515	1.22846814583548	2.11478453105817
Gp5	0	0	1.48987351066953	0	0.759464758228743	4.42612097167235	0	0.826445289004537	1.52743676925729	7.95957474424667	1.23676874188797	0.820433392630413	2.33873940769807	0	1.6790118967536	6.57611756579758	1.64571659004074	1.70870699118727	2.79550227732982	0	0	1.40323301959333	2.50372924607337	1.34674341170981	0.827204512593852	0	1.22780387493217	2.09910560344277	0.997554300020128	7.19049834212146	2.58052211059109	2.14573540679245	0.460329275232209	1.38718940125449	0	1.44327841884737	0	0	0	1.15937522308033	0	0	1.9981726171971	1.82984885974111	1.76182146942908	2.10670227716646	1.22819786149267	0	1.88219742705972	7.20530593116547
Il1rap	0	0	0.680667469145265	1.62499868303697	1.62226850891575	2.14284130078266	0.781653072803016	0.826445289004537	0.957072167664857	6.44406525552563	0.538273609134536	0	0	1.2778066084444	0	0	8.48939488722442	1.70870699118727	8.30361861242022	6.12702813815786	0	1.40323301959333	0	1.34674341170981	5.70321453837269	1.33119171927287	0.740755741907091	0	0	0	1.41170848860352	2.97275798780294	0.80876527462135	1.38718940125449	0	0.895062630621889	0	0	3.22876374456087	1.15937522308033	1.95684277248099	3.18694160398455	8.98625246298006	1.18745050762379	1.76182146942908	8.63006053379202	1.88185381389216	9.13463970615159	0	8.3354848095704
